Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_Feedr,Condition_PosA,Condition_RRAn,Condition_RRNn,Condition_RRNe,Exterior_BrkFace,Exterior_WdShing,Exterior_Stucco,Exterior_MetalSd,Exterior_Plywood,Exterior_ImStucc,Exterior_CemntBd,Exterior_VinylSd,Exterior_Stone,Exterior_Wd Sdng,Exterior_AsbShng,Exterior_AsphShn,Exterior_CBlock,Exterior_HdBoard,Exterior_BrkComm
1508,1-1/2 STORY FIN,RL,,18837,,1,Lvl,Inside,0,NWAmes,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,5,687.0,3,46.0,491.0,1224.0,GasA,3,1,5,1287,604,0,1891,0.0,1.0,3,0,3,1,3,7,0,1,3,Attchd,1978.0,2,2.0,678.0,3,3,2,0,69,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1509,2-STORY 1946+,RL,80.0,9600,,0,Lvl,Inside,0,NWAmes,1Fam,2Story,6,6,1971,1971,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,5,329.0,1,0.0,386.0,715.0,GasA,3,1,5,930,715,0,1645,0.0,0.0,1,2,4,1,3,7,0,0,0,Attchd,1971.0,2,2.0,441.0,3,3,2,0,78,0,0,0,0,0,2,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1510,1-STORY 1946+,RL,80.0,9600,,0,Lvl,Inside,0,NAmes,1Fam,1Story,5,5,1966,1966,Hip,CompShg,BrkFace,172.0,3,3,CBlock,3,3,0,3,698.0,1,0.0,534.0,1232.0,GasA,3,1,5,1232,0,0,1232,1.0,0.0,1,1,3,1,3,6,0,0,0,Attchd,1966.0,2,2.0,490.0,3,3,2,0,224,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511,1-STORY 1946+,RL,90.0,9900,,0,Lvl,Corner,0,NAmes,1Fam,1Story,5,5,1966,1966,Hip,CompShg,None,0.0,3,3,PConc,4,3,0,4,1059.0,1,0.0,150.0,1209.0,GasA,4,1,5,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1966.0,2,2.0,504.0,3,3,2,0,0,120,0,0,0,0,0,,0,Apr,2010,ConLD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1512,1-STORY 1946+,RL,88.0,9680,,0,Lvl,Inside,0,NAmes,1Fam,1Story,5,6,1967,1967,Gable,CompShg,BrkFace,268.0,3,3,CBlock,3,3,0,4,1010.0,1,0.0,500.0,1510.0,GasA,5,1,5,1510,0,0,1510,1.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,1967.0,2,2.0,517.0,3,3,2,0,40,0,0,204,0,0,4,,0,Apr,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1513,SPLIT OR MULTI-LEVEL,RL,,10600,Pave,1,Lvl,Inside,0,NAmes,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,533.0,533.0,GasA,3,1,5,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,0,0,0,Attchd,1964.0,1,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,,0,May,2010,COD,Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1514,DUPLEX,RL,98.0,13260,,1,Lvl,Inside,0,NAmes,Duplex,1Story,5,6,1962,2001,Hip,CompShg,BrkFace,144.0,3,3,CBlock,3,3,0,4,1500.0,1,0.0,228.0,1728.0,GasA,3,1,5,1728,0,0,1728,2.0,0.0,2,0,6,2,3,10,0,0,0,,1962.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,,0,Jan,2010,Oth,Abnorml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1515,1-1/2 STORY FIN,RL,68.0,9724,,0,Lvl,Inside,0,NAmes,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,BrkFace,265.0,4,3,CBlock,3,3,0,2,670.0,1,0.0,470.0,1140.0,GasA,4,1,5,1929,532,0,2461,0.0,0.0,2,0,3,1,3,7,2,2,4,Detchd,1994.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,2,,0,Mar,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1516,1-1/2 STORY FIN,RL,120.0,17360,,0,Lvl,Corner,0,NAmes,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Stone,340.0,3,4,CBlock,3,3,0,3,300.0,1,0.0,482.0,782.0,GasA,3,1,5,1019,537,0,1556,0.0,0.0,2,0,3,1,3,6,0,1,4,Attchd,1949.0,1,2.0,470.0,3,3,2,0,0,150,0,0,0,0,0,,0,Jan,2010,WD,Normal,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1517,SPLIT FOYER,RL,75.0,11380,,1,Lvl,Inside,0,NAmes,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,BrkFace,216.0,3,3,CBlock,3,3,3,6,944.0,1,0.0,136.0,1080.0,GasA,4,1,5,1128,0,0,1128,1.0,0.0,1,0,2,1,4,5,0,1,4,Attchd,1966.0,1,1.0,315.0,3,3,2,238,0,0,0,0,0,0,0,Shed,1500,Jan,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1518,DUPLEX,RL,70.0,8267,,0,Lvl,Corner,0,NAmes,Duplex,1Story,5,5,1958,1958,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,1604.0,1604.0,GasA,3,1,5,1604,0,0,1604,0.0,0.0,2,0,4,2,3,8,0,0,0,Attchd,1958.0,1,2.0,576.0,3,3,2,42,0,0,0,0,0,0,0,,0,Mar,2010,WD,Normal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519,1-STORY 1946+,RL,70.0,8197,,0,Lvl,Inside,0,NAmes,1Fam,1Story,7,5,2003,2009,Gable,CompShg,BrkFace,506.0,4,3,PConc,4,3,0,6,1188.0,1,0.0,292.0,1480.0,GasA,5,1,5,1480,0,0,1480,1.0,0.0,2,0,3,1,4,7,0,0,0,Attchd,2003.0,2,2.0,620.0,3,3,2,252,73,0,0,0,0,0,3,Shed,300,Feb,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,1-STORY 1946+,RL,,8050,,1,Lvl,Inside,0,NAmes,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,150.0,3,3,CBlock,3,3,0,4,856.0,3,162.0,125.0,1143.0,GasA,3,1,5,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1959.0,2,1.0,308.0,3,3,2,0,0,0,0,0,0,0,4,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521,1-STORY 1946+,RL,87.0,10725,,1,Lvl,Inside,0,NAmes,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,91.0,3,3,CBlock,3,3,0,3,936.0,1,0.0,270.0,1206.0,GasA,2,1,5,1206,0,0,1206,0.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1959.0,2,1.0,312.0,3,3,2,0,21,0,0,0,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1522,1-STORY 1946+,RL,80.0,10032,,0,Lvl,Inside,0,NAmes,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Stone,432.0,3,3,CBlock,3,3,0,3,734.0,1,0.0,510.0,1244.0,GasA,5,1,5,1580,0,0,1580,1.0,0.0,1,1,3,1,3,6,0,2,4,Attchd,1956.0,1,2.0,440.0,3,3,2,0,28,0,0,160,0,0,2,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1523,1-1/2 STORY FIN,RL,60.0,8382,,0,Lvl,Inside,0,NAmes,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,832.0,832.0,GasA,3,1,4,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,0,0,0,Attchd,1956.0,1,1.0,263.0,3,3,2,0,0,0,0,0,0,0,0,,0,Feb,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1524,1-STORY 1946+,RL,60.0,10950,,0,Lvl,Inside,0,NAmes,1Fam,1Story,5,7,1952,1952,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,4,339.0,1,0.0,525.0,864.0,GasA,3,1,5,1064,0,0,1064,0.0,1.0,1,0,2,1,2,4,0,0,0,Detchd,1952.0,1,1.0,318.0,3,3,2,0,0,0,0,0,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1-STORY 1946+,RL,119.0,10895,,0,Lvl,Corner,0,NAmes,1Fam,1Story,5,6,1955,1955,Gable,CompShg,None,0.0,3,4,CBlock,3,3,0,3,648.0,1,0.0,324.0,972.0,GasA,3,1,5,972,0,0,972,0.0,0.0,1,0,3,1,3,5,0,0,0,Attchd,1955.0,1,1.0,305.0,3,3,2,0,0,205,0,0,0,0,2,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1526,2 FAMILY CONVERSION,RL,70.0,13587,,0,Lvl,Inside,0,NAmes,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,None,0.0,3,3,CBlock,3,3,2,3,532.0,1,0.0,456.0,988.0,GasA,3,1,5,988,0,0,988,1.0,0.0,1,0,2,1,3,5,0,0,0,Attchd,1958.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2010,WD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1527,1-STORY 1945-,RL,65.0,7898,,0,Lvl,Corner,0,NAmes,1Fam,1Story,4,7,1920,1994,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,576.0,576.0,GasA,4,1,5,985,0,0,985,0.0,1.0,1,0,2,1,3,4,0,0,0,Detchd,1989.0,1,2.0,676.0,3,3,0,0,0,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,1-1/2 STORY FIN,RL,60.0,8064,,0,Lvl,Inside,0,NAmes,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,5,481.0,3,174.0,161.0,816.0,GasA,3,1,5,816,408,0,1224,1.0,0.0,1,0,3,1,3,5,0,0,0,Detchd,1950.0,1,1.0,280.0,3,3,2,414,0,0,0,0,0,0,2,,0,May,2010,WD,Normal,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1-STORY 1946+,RL,81.0,7635,,1,Lvl,Corner,0,NAmes,1Fam,1Story,5,6,1960,1960,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,3,588.0,3,350.0,237.0,1175.0,GasA,5,1,5,1175,0,0,1175,0.0,0.0,1,1,3,1,3,6,0,0,0,Detchd,1960.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1530,1-STORY 1946+,RL,80.0,9760,,0,Lvl,Inside,1,NAmes,1Fam,1Story,6,7,1963,1984,Hip,CompShg,BrkFace,218.0,3,3,CBlock,3,3,3,4,717.0,3,263.0,415.0,1395.0,GasA,3,1,5,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,1,1,3,Attchd,1963.0,2,2.0,440.0,3,3,2,657,0,113,0,240,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,1-1/2 STORY FIN,RM,60.0,4800,,0,Lvl,Corner,0,OldTown,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,BrkFace,771.0,3,3,PConc,3,3,0,5,48.0,1,0.0,661.0,709.0,GasA,3,1,5,1157,687,0,1844,1.0,0.0,1,0,3,1,3,9,2,2,4,Basment,1900.0,1,1.0,240.0,3,3,2,84,0,0,0,0,0,0,0,,0,Jan,2010,COD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1532,1-STORY 1945-,RM,56.0,4485,Grvl,0,Lvl,Inside,0,OldTown,1Fam,1Story,5,7,1920,1950,Gable,CompShg,None,0.0,3,3,PConc,3,3,0,4,579.0,1,0.0,357.0,936.0,GasA,3,1,5,936,0,0,936,1.0,0.0,1,0,2,1,3,5,0,1,4,,1920.0,0,0.0,0.0,0,0,1,51,0,135,0,0,0,0,3,,0,May,2010,WD,Normal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1533,1-STORY 1946+,RM,69.0,5805,Grvl,0,Bnk,Inside,1,OldTown,1Fam,1Story,5,7,1957,1957,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,4,274.0,3,1073.0,0.0,1347.0,GasA,4,1,5,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,0,0,0,Detchd,1957.0,1,2.0,551.0,3,3,2,0,0,0,0,0,0,0,0,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1534,1-1/2 STORY UNF,RM,50.0,6900,,0,Lvl,Corner,0,OldTown,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,827.0,827.0,GasA,4,1,5,827,424,0,1251,0.0,0.0,1,0,3,1,2,6,0,0,0,Detchd,1938.0,1,1.0,240.0,2,3,0,0,0,0,0,0,0,0,0,,0,Jan,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1535,1-1/2 STORY FIN,RM,69.0,11851,,0,Lvl,Inside,0,OldTown,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,None,0.0,3,4,BrkTil,3,3,0,4,780.0,1,0.0,247.0,1027.0,GasA,5,1,5,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,0,1,4,Detchd,1948.0,1,1.0,240.0,3,3,2,0,100,126,0,0,0,0,0,,0,June,2010,WD,Normal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1536,1-1/2 STORY FIN,RM,,8239,,0,Lvl,Inside,0,OldTown,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,0,3,176.0,1,0.0,832.0,1008.0,GasA,3,1,5,1060,185,0,1245,0.0,0.0,1,0,3,1,3,6,0,0,0,Detchd,1962.0,1,1.0,315.0,3,3,2,0,0,334,0,0,0,0,0,,0,Mar,2010,WD,Normal,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1537,1-STORY 1945-,RM,68.0,9656,,0,Lvl,Inside,0,OldTown,1Fam,1Story,2,2,1923,1970,Gable,CompShg,None,0.0,3,2,BrkTil,2,2,0,1,0.0,1,0.0,678.0,678.0,GasA,3,0,5,832,0,0,832,0.0,0.0,1,0,2,1,3,5,0,1,4,Detchd,1928.0,1,2.0,780.0,2,2,0,0,0,0,0,0,0,0,0,,0,June,2010,WD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1538,2-STORY 1945-,RM,60.0,9600,Grvl,0,Lvl,Corner,0,OldTown,1Fam,2Story,8,9,1900,2003,Gable,CompShg,None,0.0,4,4,BrkTil,3,3,0,1,0.0,1,0.0,930.0,930.0,GasW,3,0,5,930,636,0,1566,0.0,0.0,2,0,3,1,4,7,0,0,0,Detchd,1930.0,1,1.0,288.0,3,3,2,54,228,246,0,0,0,0,0,,0,Apr,2010,WD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,2-STORY 1945-,RM,50.0,9000,Grvl,0,Lvl,Inside,0,OldTown,1Fam,2Story,8,9,1890,2002,Gable,CompShg,None,0.0,4,4,Stone,2,2,0,1,0.0,1,0.0,346.0,346.0,GasA,5,1,5,1157,1111,0,2268,0.0,0.0,3,0,3,1,4,7,0,0,0,Detchd,2003.0,1,2.0,624.0,3,3,0,0,108,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1540,2 FAMILY CONVERSION,RM,100.0,9045,,0,Lvl,Inside,0,OldTown,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,840.0,840.0,Grav,2,0,3,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,0,0,0,,1910.0,0,0.0,0.0,0,0,0,0,18,18,0,0,0,0,0,,0,June,2010,WD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1541,2-STORY 1945-,RM,60.0,10560,,0,Lvl,Inside,0,OldTown,1Fam,2Story,6,7,1922,1994,Gable,CompShg,None,0.0,3,3,CBlock,2,3,0,3,283.0,1,0.0,455.0,738.0,GasA,5,1,5,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,1,0,0,Detchd,1970.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1542,1-1/2 STORY FIN,RM,53.0,5830,,0,Lvl,Corner,0,BrkSide,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,None,0.0,3,4,CBlock,3,3,0,3,788.0,1,0.0,200.0,988.0,GasA,5,1,5,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,0,0,0,Detchd,1950.0,1,1.0,363.0,3,3,2,0,0,0,0,0,0,0,3,,0,Mar,2010,WD,Normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1543,2-1/2 STORY,RL,,7793,,1,Bnk,Corner,0,BrkSide,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,None,0.0,3,3,BrkTil,4,3,0,4,474.0,1,0.0,634.0,1108.0,GasA,3,0,4,1160,908,0,2068,0.0,0.0,1,1,3,1,4,8,0,1,4,Detchd,1928.0,1,1.0,315.0,3,3,2,0,0,60,0,0,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1544,1-STORY 1945-,RM,50.0,5000,,0,Lvl,Inside,0,BrkSide,1Fam,1Story,4,7,1925,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,0,3,188.0,1,0.0,577.0,765.0,GasA,3,0,3,765,0,0,765,1.0,0.0,1,0,2,1,4,4,0,0,0,Detchd,1926.0,1,1.0,200.0,2,3,1,135,0,41,0,0,0,0,3,,0,Apr,2010,WD,Normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1545,1-1/2 STORY FIN,RM,50.0,6000,,0,Lvl,Inside,0,BrkSide,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3,4,0,4,452.0,3,12.0,144.0,608.0,GasA,3,1,5,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,0,0,0,Detchd,1939.0,1,1.0,240.0,3,3,2,0,0,128,0,0,0,0,3,,0,Apr,2010,WD,Abnorml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1546,1-1/2 STORY FIN,RM,50.0,6000,,0,Lvl,Inside,0,BrkSide,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,None,0.0,3,4,CBlock,3,3,0,2,264.0,1,0.0,308.0,572.0,GasA,5,1,4,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,0,2,4,Detchd,1973.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,,0,Mar,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547,1-1/2 STORY FIN,RM,53.0,6360,,0,Lvl,Corner,0,BrkSide,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,Stone,300.0,3,3,CBlock,3,3,0,3,360.0,3,159.0,316.0,835.0,GasA,3,1,4,955,498,0,1453,0.0,0.0,1,1,3,1,4,7,2,2,2,Detchd,1942.0,1,1.0,240.0,3,3,2,0,0,35,0,148,0,0,0,,0,Mar,2010,WD,Normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1548,1-1/2 STORY FIN,RM,50.0,6000,,0,Lvl,Inside,0,BrkSide,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,None,0.0,3,3,CBlock,3,3,0,3,300.0,1,0.0,480.0,780.0,GasA,3,1,5,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,0,0,0,Detchd,1948.0,1,1.0,312.0,3,3,1,221,0,48,0,0,0,0,0,,0,Mar,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1549,1-1/2 STORY FIN,RM,52.0,6240,,0,Lvl,Inside,0,BrkSide,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,None,0.0,3,3,CBlock,3,2,0,3,276.0,1,0.0,252.0,528.0,GasA,4,1,5,548,492,0,1040,0.0,0.0,1,0,2,1,3,5,0,0,0,Detchd,1979.0,3,2.0,624.0,3,3,1,306,0,32,0,0,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1550,1-1/2 STORY FIN,RM,52.0,6240,,0,Lvl,Inside,0,BrkSide,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,0,2,448.0,1,0.0,480.0,928.0,GasA,3,1,3,928,608,0,1536,0.0,0.0,2,0,4,1,3,7,0,1,4,Detchd,1930.0,1,2.0,480.0,3,3,2,0,10,0,0,0,0,0,3,,0,Mar,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1551,1-STORY 1945-,RM,51.0,6120,,0,Lvl,Inside,0,OldTown,1Fam,1Story,6,5,1923,1950,Gable,CompShg,None,0.0,3,3,BrkTil,2,2,0,5,960.0,1,0.0,164.0,1124.0,GasA,3,1,5,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,0,1,4,Detchd,1923.0,1,1.0,288.0,3,3,2,0,0,128,0,0,0,0,0,,0,Mar,2010,WD,Normal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1552,1-1/2 STORY FIN,RM,57.0,8094,Grvl,0,Lvl,Inside,0,OldTown,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,None,0.0,3,2,CBlock,3,3,0,1,0.0,1,0.0,888.0,888.0,GasA,5,1,5,888,1074,0,1962,0.0,0.0,1,1,4,1,3,9,0,1,3,Detchd,1915.0,1,2.0,572.0,3,3,2,160,0,364,0,0,0,0,4,,0,June,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1553,2-STORY 1945-,RM,60.0,12900,Grvl,0,Lvl,Inside,0,OldTown,1Fam,2Story,6,8,1912,2009,Gable,CompShg,None,0.0,4,4,PConc,3,3,0,1,0.0,1,0.0,780.0,780.0,GasA,5,1,5,780,780,0,1560,0.0,0.0,1,1,3,1,4,7,0,0,0,,1912.0,0,0.0,0.0,0,0,0,344,0,0,0,168,0,0,0,,0,May,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1554,2-STORY 1945-,RM,52.0,3068,Grvl,0,Lvl,Inside,0,OldTown,1Fam,2Story,6,8,1920,1993,Gable,CompShg,None,0.0,3,4,BrkTil,3,3,0,1,0.0,1,0.0,662.0,662.0,GasA,5,1,5,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,0,0,0,Detchd,1920.0,1,1.0,180.0,3,3,2,0,0,112,0,0,0,0,4,,0,Feb,2010,WD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1555,1-STORY 1946+,RL,100.0,15263,,1,Lvl,Inside,0,ClearCr,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,90.0,3,3,CBlock,4,3,0,3,766.0,1,0.0,656.0,1422.0,GasA,4,1,5,1675,0,0,1675,0.0,0.0,2,0,3,1,3,8,0,2,4,Attchd,1959.0,1,1.0,365.0,3,3,2,0,132,0,0,0,0,0,0,,0,May,2010,WD,Normal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1556,1-1/2 STORY FIN,RL,72.0,10632,,1,Lvl,Inside,0,ClearCr,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,None,0.0,3,3,BrkTil,4,2,0,1,0.0,1,0.0,689.0,689.0,GasA,4,0,5,725,499,0,1224,0.0,0.0,1,1,3,1,0,6,3,0,0,Detchd,1917.0,1,1.0,180.0,2,2,0,0,0,248,0,0,0,0,0,,0,Jan,2010,COD,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
